production_id,date,machine_id,product_id,quantity_produced
2534,2025-02-07,M13,P02,305
2535,2025-03-16,M08,P06,304
2536,2025-01-11,M04,P02,502
2537,2025-03-15,M05,P06,347
2538,2025-01-21,M04,P04,349
2539,2025-03-30,M12,P08,455
2540,2025-04-24,M12,P03,281
2541,2025-06-17,M14,P01,215
2542,2025-03-07,M04,P05,392
2543,2025-05-03,M12,P05,273
2544,2025-02-24,M08,P06,476
2545,2025-02-21,M02,P04,260
2546,2025-05-18,M01,P04,735
2547,2025-03-11,M03,P07,734
2548,2025-05-24,M09,P01,542
2549,2025-06-28,M04,P08,594
2550,2025-03-11,M10,P03,457
2551,2025-02-05,M05,P05,397
2552,2025-01-28,M02,P06,252
2553,2025-06-07,M04,P04,470
2554,2025-05-31,M02,P08,400
2555,2025-03-03,M15,P05,595
2556,2025-03-04,M02,P06,577
2557,2025-01-13,M04,P02,734
2558,2025-06-21,M06,P08,287
2559,2025-05-16,M07,P05,597
2560,2025-02-27,M10,P03,381
2561,2025-06-13,M03,P08,482
2562,2025-03-01,M03,P06,732
2563,2025-01-14,M10,P03,760
2564,2025-01-26,M06,P05,389
2565,2025-04-16,M13,P02,404
2566,2025-03-26,M12,P03,243
2567,2025-05-01,M03,P04,499
2568,2025-01-26,M13,P06,478
2569,2025-06-24,M02,P05,584
2570,2025-02-05,M08,P02,510
2571,2025-01-02,M05,P04,727
2572,2025-05-21,M15,P05,473
2573,2025-02-10,M01,P08,681
2574,2025-04-15,M03,P07,650
2575,2025-06-17,M10,P02,731
2576,2025-05-02,M08,P04,730
2577,2025-05-03,M04,P03,724
2578,2025-06-16,M14,P05,216
2579,2025-02-21,M07,P05,229
2580,2025-03-15,M10,P03,669
2581,2025-03-24,M12,P07,503
2582,2025-03-15,M14,P01,754
2583,2025-06-15,M14,P04,292
2584,2025-01-16,M02,P03,777
2585,2025-01-23,M07,P08,783
2586,2025-06-16,M05,P05,361
2587,2025-05-27,M05,P08,527
2588,2025-03-01,M06,P04,453
2589,2025-05-17,M13,P07,639
2590,2025-01-10,M09,P04,770
2591,2025-02-14,M14,P08,743
2592,2025-04-17,M06,P08,319
2593,2025-02-15,M12,P01,713
2594,2025-01-10,M13,P05,748
2595,2025-04-12,M15,P02,296
2596,2025-05-07,M14,P01,569
2597,2025-02-17,M08,P01,616
2598,2025-03-16,M07,P02,456
2599,2025-01-10,M09,P02,327
2600,2025-01-03,M04,P07,558
2601,2025-03-18,M02,P07,355
2602,2025-05-26,M07,P01,256
2603,2025-06-04,M06,P04,781
2604,2025-01-28,M01,P03,755
2605,2025-03-27,M11,P03,275
2606,2025-03-14,M09,P01,357
2607,2025-04-27,M09,P04,284
2608,2025-06-14,M12,P02,521
2609,2025-05-20,M02,P06,508
2610,2025-05-15,M03,P01,729
2611,2025-05-07,M05,P05,483
2612,2025-02-04,M05,P04,241
2613,2025-05-10,M15,P05,333
2614,2025-04-30,M01,P05,603
2615,2025-03-11,M08,P01,692
2616,2025-02-19,M12,P04,421
2617,2025-01-29,M08,P05,428
2618,2025-03-26,M04,P07,651
2619,2025-02-11,M13,P08,505
2620,2025-04-28,M07,P07,318
2621,2025-06-15,M15,P04,523
2622,2025-03-07,M15,P03,358
2623,2025-02-17,M11,P08,438
2624,2025-01-04,M10,P06,595
2625,2025-03-28,M03,P05,519
2626,2025-03-17,M06,P05,388
2627,2025-05-26,M14,P04,508
2628,2025-06-22,M10,P07,448
2629,2025-02-19,M13,P06,737
2630,2025-02-14,M10,P03,705
2631,2025-06-06,M12,P05,593
2632,2025-06-13,M14,P01,605
2633,2025-04-14,M09,P07,380
2634,2025-04-20,M01,P04,220
2635,2025-05-12,M05,P04,782
2636,2025-03-25,M04,P07,793
2637,2025-01-23,M08,P05,354
2638,2025-04-13,M11,P03,758
2639,2025-06-21,M12,P05,393
2640,2025-01-25,M01,P07,423
2641,2025-02-17,M09,P08,598
2642,2025-02-05,M06,P02,479
2643,2025-05-03,M04,P05,209
2644,2025-03-24,M12,P06,575
2645,2025-03-05,M09,P08,671
2646,2025-01-02,M11,P07,351
2647,2025-03-08,M05,P08,323
2648,2025-04-09,M15,P06,752
2649,2025-03-02,M05,P08,623
2650,2025-04-25,M12,P08,722
2651,2025-03-10,M05,P07,712
2652,2025-03-26,M01,P02,370
2653,2025-03-19,M01,P06,764
2654,2025-05-30,M08,P06,324
2655,2025-05-27,M12,P01,374
2656,2025-01-03,M08,P04,703
2657,2025-03-08,M12,P06,584
2658,2025-06-17,M15,P04,770
2659,2025-04-03,M15,P07,305
2660,2025-06-27,M06,P03,727
2661,2025-03-02,M12,P05,237
2662,2025-01-16,M11,P01,594
2663,2025-06-20,M13,P07,676
2664,2025-01-31,M04,P02,666
2665,2025-04-30,M02,P03,704
2666,2025-03-20,M14,P08,514
2667,2025-02-10,M02,P01,484
2668,2025-04-14,M09,P01,663
2669,2025-06-25,M15,P07,463
2670,2025-05-09,M05,P02,628
2671,2025-06-30,M04,P02,564
2672,2025-03-21,M10,P04,380
2673,2025-06-26,M13,P05,443
2674,2025-01-31,M01,P07,512
2675,2025-06-13,M07,P03,275
2676,2025-03-17,M03,P05,461
2677,2025-04-05,M06,P03,430
2678,2025-06-07,M05,P01,579
2679,2025-02-26,M05,P06,508
2680,2025-02-26,M11,P06,587
2681,2025-02-04,M05,P07,524
2682,2025-05-03,M01,P02,655
2683,2025-02-09,M01,P02,711
2684,2025-04-27,M03,P08,542
2685,2025-06-05,M14,P01,715
2686,2025-04-06,M12,P01,641
2687,2025-04-17,M10,P03,748
2688,2025-06-29,M04,P01,782
2689,2025-05-21,M05,P08,461
2690,2025-05-01,M02,P07,662
2691,2025-05-18,M08,P03,426
2692,2025-06-20,M11,P05,722
2693,2025-02-25,M11,P02,388
2694,2025-03-05,M14,P02,408
2695,2025-06-24,M02,P06,212
2696,2025-06-02,M09,P06,361
2697,2025-01-21,M02,P08,771
2698,2025-05-15,M13,P07,692
2699,2025-04-25,M09,P02,634
2700,2025-05-16,M07,P08,204
2701,2025-06-30,M15,P07,401
2702,2025-04-03,M08,P05,615
2703,2025-01-20,M15,P05,211
2704,2025-05-25,M11,P04,596
2705,2025-01-29,M02,P03,540
2706,2025-01-16,M07,P06,572
2707,2025-05-21,M12,P03,577
2708,2025-05-10,M06,P06,424
2709,2025-02-21,M04,P04,381
2710,2025-05-27,M07,P02,496
2711,2025-05-18,M14,P08,506
2712,2025-02-08,M13,P07,630
2713,2025-02-12,M04,P03,317
2714,2025-03-25,M02,P06,551
2715,2025-05-14,M10,P03,787
2716,2025-04-24,M12,P02,245
2717,2025-01-30,M07,P07,426
2718,2025-06-24,M08,P01,555
2719,2025-02-22,M02,P06,493
2720,2025-05-30,M05,P08,439
2721,2025-05-06,M01,P01,547
2722,2025-01-24,M07,P04,340
2723,2025-05-11,M08,P07,403
2724,2025-04-25,M13,P05,468
2725,2025-01-15,M06,P03,512
2726,2025-04-27,M05,P06,617
2727,2025-02-03,M15,P08,336
2728,2025-05-12,M06,P03,550
2729,2025-04-17,M15,P04,360
2730,2025-04-27,M02,P04,372
2731,2025-05-25,M01,P03,329
2732,2025-01-15,M07,P06,278
2733,2025-05-24,M07,P08,768
2734,2025-04-29,M10,P07,256
2735,2025-06-22,M11,P02,599
2736,2025-03-20,M10,P07,562
2737,2025-01-06,M14,P02,534
2738,2025-04-12,M02,P08,333
2739,2025-03-07,M02,P05,213
2740,2025-01-01,M01,P07,482
2741,2025-02-25,M10,P08,620
2742,2025-05-29,M08,P03,326
2743,2025-01-19,M15,P03,417
2744,2025-01-12,M08,P06,688
2745,2025-04-19,M01,P03,459
2746,2025-03-30,M12,P06,417
2747,2025-06-29,M11,P08,688
2748,2025-01-17,M08,P03,642
2749,2025-05-19,M09,P04,298
2750,2025-01-16,M14,P01,381
2751,2025-01-18,M04,P08,368
2752,2025-05-01,M01,P03,432
2753,2025-01-09,M01,P01,292
2754,2025-03-15,M03,P02,671
2755,2025-04-15,M15,P05,715
2756,2025-02-16,M14,P07,284
2757,2025-02-04,M05,P07,718
2758,2025-06-14,M05,P08,580
2759,2025-06-15,M09,P02,606
2760,2025-04-18,M10,P03,431
2761,2025-04-06,M14,P07,450
2762,2025-04-08,M12,P06,284
2763,2025-04-25,M02,P02,518
2764,2025-04-07,M02,P04,392
2765,2025-04-07,M06,P01,499
2766,2025-01-21,M15,P06,557
2767,2025-06-24,M09,P07,756
2768,2025-06-19,M01,P06,652
2769,2025-05-19,M09,P03,762
2770,2025-02-04,M09,P04,705
2771,2025-06-17,M13,P01,264
2772,2025-03-31,M09,P04,765
2773,2025-01-31,M05,P02,421
2774,2025-02-15,M13,P03,665
2775,2025-05-18,M15,P06,271
2776,2025-04-11,M09,P06,673
2777,2025-05-16,M11,P02,218
2778,2025-02-02,M04,P06,721
2779,2025-02-27,M02,P05,614
2780,2025-01-01,M13,P03,563
2781,2025-01-06,M06,P02,727
2782,2025-03-18,M14,P03,279
2783,2025-04-29,M04,P01,389
2784,2025-06-22,M06,P03,347
2785,2025-05-20,M03,P03,642
2786,2025-04-19,M06,P01,464
2787,2025-05-17,M02,P02,708
2788,2025-04-08,M02,P03,500
2789,2025-02-28,M13,P04,665
2790,2025-03-05,M09,P03,564
2791,2025-04-28,M07,P02,598
2792,2025-03-30,M03,P08,692
2793,2025-02-09,M13,P06,741
2794,2025-03-12,M11,P07,679
2795,2025-02-18,M01,P01,367
2796,2025-01-29,M08,P06,290
2797,2025-01-09,M14,P02,499
2798,2025-06-19,M06,P05,373
2799,2025-04-18,M07,P07,572
2800,2025-06-07,M09,P06,223
2801,2025-01-05,M05,P03,400
2802,2025-03-03,M15,P07,206
2803,2025-02-22,M01,P03,205
2804,2025-01-18,M12,P01,360
2805,2025-01-26,M10,P03,796
2806,2025-06-02,M07,P07,447
2807,2025-01-09,M15,P04,365
2808,2025-04-25,M05,P04,627
2809,2025-06-03,M03,P08,344
2810,2025-06-22,M12,P06,710
2811,2025-06-30,M13,P02,742
2812,2025-01-13,M09,P08,708
2813,2025-03-04,M01,P01,419
2814,2025-01-12,M01,P05,775
2815,2025-04-13,M01,P08,275
2816,2025-04-23,M03,P06,518
2817,2025-03-01,M12,P02,237
2818,2025-05-19,M06,P01,765
2819,2025-02-25,M10,P07,713
2820,2025-01-15,M11,P01,445
2821,2025-02-05,M03,P07,339
2822,2025-05-09,M08,P06,457
2823,2025-03-16,M14,P02,580
2824,2025-03-01,M14,P08,677
2825,2025-05-28,M10,P02,384
2826,2025-03-23,M02,P03,502
2827,2025-05-28,M14,P05,693
2828,2025-06-03,M09,P04,363
2829,2025-06-22,M03,P03,402
2830,2025-03-24,M05,P01,607
2831,2025-03-02,M10,P05,409
2832,2025-03-19,M08,P05,300
2833,2025-02-06,M02,P02,645
2834,2025-06-19,M06,P05,760
2835,2025-05-14,M12,P06,567
2836,2025-02-26,M05,P05,438
2837,2025-04-16,M13,P01,490
2838,2025-03-18,M10,P06,571
2839,2025-03-12,M09,P06,630
2840,2025-01-16,M12,P03,479
2841,2025-05-23,M05,P05,666
2842,2025-06-01,M02,P02,515
2843,2025-02-14,M05,P07,276
2844,2025-06-10,M15,P03,350
2845,2025-06-23,M12,P02,595
2846,2025-04-20,M04,P05,695
2847,2025-05-23,M15,P03,496
2848,2025-05-07,M11,P05,606
2849,2025-01-13,M07,P01,486
2850,2025-03-30,M06,P03,692
2851,2025-06-14,M14,P02,735
2852,2025-06-21,M02,P01,655
2853,2025-04-08,M12,P04,691
2854,2025-05-15,M11,P02,208
2855,2025-03-23,M11,P07,331
2856,2025-06-28,M13,P08,276
2857,2025-04-17,M05,P05,330
2858,2025-04-15,M07,P02,611
2859,2025-02-08,M11,P04,289
2860,2025-03-18,M07,P02,697
2861,2025-04-07,M15,P01,553
2862,2025-02-17,M05,P06,470
2863,2025-05-18,M12,P08,591
2864,2025-05-02,M15,P02,631
2865,2025-03-03,M09,P03,671
2866,2025-02-27,M04,P07,507
2867,2025-03-18,M11,P04,707
2868,2025-02-06,M03,P02,254
2869,2025-04-29,M15,P04,236
2870,2025-01-15,M04,P06,254
2871,2025-05-24,M05,P01,723
2872,2025-04-16,M13,P03,662
2873,2025-04-17,M06,P05,677
2874,2025-05-23,M03,P02,410
2875,2025-05-16,M02,P01,425
2876,2025-02-04,M14,P08,206
2877,2025-04-10,M13,P04,739
2878,2025-03-04,M04,P06,411
2879,2025-03-07,M05,P07,388
2880,2025-02-22,M04,P04,274
2881,2025-03-26,M14,P07,313
2882,2025-06-15,M11,P06,350
2883,2025-01-21,M13,P07,635
2884,2025-04-26,M15,P06,283
2885,2025-04-05,M12,P01,411
2886,2025-01-24,M03,P02,660
2887,2025-05-18,M08,P05,376
2888,2025-02-18,M10,P02,511
2889,2025-01-14,M04,P08,358
2890,2025-03-10,M14,P08,385
2891,2025-04-07,M02,P03,670
2892,2025-06-22,M02,P02,508
2893,2025-06-04,M01,P06,445
2894,2025-06-04,M13,P06,583
2895,2025-01-11,M04,P03,241
2896,2025-01-19,M10,P04,484
2897,2025-02-18,M09,P06,499
2898,2025-05-31,M14,P03,635
2899,2025-06-21,M11,P06,568
2900,2025-05-24,M07,P05,685
2901,2025-02-25,M15,P06,635
2902,2025-05-03,M12,P01,627
2903,2025-02-23,M10,P03,380
2904,2025-03-27,M07,P07,539
2905,2025-03-19,M13,P08,690
2906,2025-01-04,M15,P02,694
2907,2025-02-24,M07,P03,362
2908,2025-02-18,M15,P04,757
2909,2025-01-31,M08,P06,655
2910,2025-05-03,M01,P03,291
2911,2025-03-04,M10,P05,304
2912,2025-06-28,M13,P03,638
2913,2025-06-04,M10,P05,697
2914,2025-06-30,M08,P08,527
2915,2025-02-22,M04,P08,740
2916,2025-04-12,M04,P06,708
2917,2025-03-03,M04,P02,450
2918,2025-05-22,M06,P06,390
2919,2025-03-24,M07,P04,246
2920,2025-03-14,M06,P01,450
2921,2025-04-08,M01,P02,263
2922,2025-04-30,M12,P02,519
2923,2025-05-17,M08,P08,723
2924,2025-06-16,M13,P01,491
2925,2025-04-02,M10,P03,228
2926,2025-03-20,M15,P06,636
2927,2025-03-08,M11,P03,796
2928,2025-04-03,M13,P03,785
2929,2025-05-12,M07,P06,246
2930,2025-05-08,M06,P04,616
2931,2025-04-30,M06,P02,792
2932,2025-01-26,M05,P05,650
2933,2025-05-01,M06,P01,754
2934,2025-03-23,M12,P02,273
2935,2025-02-22,M09,P03,252
2936,2025-04-05,M10,P01,432
2937,2025-03-22,M09,P05,399
2938,2025-04-16,M15,P02,748
2939,2025-01-12,M10,P02,296
2940,2025-05-25,M08,P04,248
2941,2025-02-26,M10,P02,721
2942,2025-02-07,M09,P02,239
2943,2025-01-05,M13,P05,352
2944,2025-03-08,M10,P05,305
2945,2025-05-22,M08,P01,752
2946,2025-05-30,M08,P03,410
2947,2025-05-29,M01,P05,401
2948,2025-04-17,M10,P01,632
2949,2025-03-17,M11,P02,764
2950,2025-02-09,M05,P08,346
2951,2025-02-20,M04,P01,698
2952,2025-03-26,M02,P08,481
2953,2025-02-28,M08,P01,509
2954,2025-04-08,M03,P01,250
2955,2025-05-26,M04,P08,694
2956,2025-03-04,M12,P06,608
2957,2025-05-08,M07,P01,472
2958,2025-05-21,M10,P08,657
2959,2025-06-17,M09,P05,319
2960,2025-06-25,M02,P07,245
2961,2025-03-28,M03,P07,442
2962,2025-03-07,M04,P07,510
2963,2025-05-06,M10,P07,761
2964,2025-06-14,M01,P06,530
2965,2025-05-06,M07,P03,210
2966,2025-04-28,M02,P08,623
2967,2025-02-13,M05,P01,247
2968,2025-04-01,M15,P04,576
2969,2025-02-13,M01,P07,767
2970,2025-02-05,M03,P02,207
2971,2025-05-20,M12,P07,725
2972,2025-05-06,M02,P07,569
2973,2025-02-17,M01,P02,639
2974,2025-05-19,M07,P06,765
2975,2025-06-14,M05,P02,683
2976,2025-01-16,M01,P02,472
2977,2025-05-15,M06,P06,330
2978,2025-01-09,M05,P02,720
2979,2025-01-20,M15,P01,313
2980,2025-06-21,M03,P07,731
2981,2025-01-13,M12,P03,698
2982,2025-01-02,M07,P06,538
2983,2025-04-16,M11,P04,220
2984,2025-02-05,M10,P06,232
2985,2025-06-11,M09,P05,332
2986,2025-03-01,M14,P04,225
2987,2025-01-18,M13,P05,563
2988,2025-02-08,M13,P08,291
2989,2025-01-03,M09,P08,744
2990,2025-02-25,M14,P06,437
2991,2025-05-10,M09,P05,217
2992,2025-04-27,M02,P04,473
2993,2025-04-06,M03,P01,488
2994,2025-01-16,M07,P06,226
2995,2025-06-08,M05,P06,633
2996,2025-06-13,M02,P02,307
2997,2025-06-20,M03,P06,523
2998,2025-06-07,M10,P07,730
2999,2025-05-04,M06,P08,303
3000,2025-06-18,M13,P07,531
3001,2025-05-05,M07,P06,561
3002,2025-01-05,M09,P08,488
3003,2025-01-02,M01,P08,643
3004,2025-05-17,M11,P01,236
3005,2025-05-22,M07,P02,547
3006,2025-04-16,M08,P03,242
3007,2025-01-04,M12,P05,325
3008,2025-01-05,M14,P04,208
3009,2025-05-16,M03,P03,725
3010,2025-03-12,M04,P02,330
3011,2025-05-18,M10,P07,524
3012,2025-03-15,M06,P07,383
3013,2025-01-05,M10,P07,481
3014,2025-05-09,M07,P01,252
3015,2025-06-28,M13,P08,752
3016,2025-06-22,M14,P07,732
3017,2025-04-21,M04,P04,576
3018,2025-02-15,M08,P05,494
3019,2025-01-28,M05,P06,407
3020,2025-01-25,M01,P06,676
3021,2025-05-15,M04,P03,268
3022,2025-02-08,M03,P05,636
3023,2025-03-03,M09,P02,500
3024,2025-02-19,M08,P05,226
3025,2025-06-08,M01,P01,752
3026,2025-05-15,M11,P03,305
3027,2025-03-06,M06,P03,785
3028,2025-04-01,M09,P01,771
3029,2025-03-10,M07,P05,210
3030,2025-04-12,M04,P07,415
3031,2025-01-21,M13,P01,520
3032,2025-04-06,M01,P07,659
3033,2025-04-14,M12,P04,725
3034,2025-04-28,M02,P01,778
3035,2025-05-25,M12,P07,359
3036,2025-03-04,M05,P05,663
3037,2025-06-28,M12,P07,721
3038,2025-02-27,M11,P01,472
3039,2025-03-18,M05,P02,440
3040,2025-06-25,M08,P06,366
3041,2025-01-21,M06,P01,768
3042,2025-06-17,M08,P06,526
3043,2025-06-16,M02,P01,728
3044,2025-01-09,M03,P05,472
3045,2025-01-24,M06,P04,575
3046,2025-04-14,M12,P04,574
3047,2025-04-08,M13,P06,533
3048,2025-04-07,M10,P08,202
3049,2025-05-22,M03,P08,442
3050,2025-05-02,M06,P05,250
3051,2025-01-15,M06,P07,549
3052,2025-06-13,M02,P05,373
3053,2025-01-03,M07,P08,315
3054,2025-06-29,M12,P05,560
3055,2025-02-13,M02,P02,554
3056,2025-01-22,M06,P03,275
3057,2025-05-08,M01,P08,280
3058,2025-04-22,M03,P08,428
3059,2025-06-15,M02,P01,271
3060,2025-03-26,M07,P05,602
3061,2025-05-25,M14,P05,417
3062,2025-01-25,M04,P05,651
3063,2025-05-16,M08,P04,566
3064,2025-01-11,M06,P05,789
3065,2025-02-28,M12,P08,759
3066,2025-02-24,M10,P01,511
3067,2025-06-27,M04,P07,497
3068,2025-05-26,M05,P07,223
3069,2025-05-02,M13,P05,309
3070,2025-03-11,M13,P01,251
3071,2025-01-12,M15,P02,489
3072,2025-01-20,M15,P07,643
3073,2025-06-25,M09,P08,666
3074,2025-03-13,M07,P03,458
3075,2025-05-20,M10,P04,523
3076,2025-05-25,M14,P01,537
3077,2025-06-18,M14,P07,755
3078,2025-01-09,M09,P07,621
3079,2025-02-15,M07,P06,458
3080,2025-03-22,M12,P02,264
3081,2025-01-05,M01,P03,362
3082,2025-02-23,M12,P03,363
3083,2025-05-31,M08,P03,238
3084,2025-02-06,M04,P08,519
3085,2025-04-12,M03,P01,559
3086,2025-01-20,M14,P02,468
3087,2025-03-18,M13,P05,523
3088,2025-02-11,M07,P06,525
3089,2025-05-25,M12,P02,786
3090,2025-03-03,M03,P02,456
3091,2025-05-26,M08,P07,399
3092,2025-04-10,M06,P02,637
3093,2025-06-23,M05,P01,303
3094,2025-05-19,M04,P06,571
3095,2025-03-26,M08,P01,363
3096,2025-04-09,M08,P06,312
3097,2025-02-05,M12,P06,748
3098,2025-06-26,M01,P07,305
3099,2025-01-21,M09,P01,563
3100,2025-05-09,M14,P06,220
3101,2025-03-30,M05,P02,328
3102,2025-01-14,M04,P01,682
3103,2025-01-26,M06,P06,398
3104,2025-04-22,M06,P08,720
3105,2025-03-01,M02,P03,619
3106,2025-01-20,M08,P01,425
3107,2025-03-29,M07,P07,408
3108,2025-06-04,M01,P08,444
3109,2025-06-07,M05,P08,487
3110,2025-06-02,M12,P04,265
3111,2025-04-12,M06,P01,352
3112,2025-03-25,M04,P08,690
3113,2025-01-08,M02,P01,634
3114,2025-06-12,M13,P01,417
3115,2025-03-11,M14,P06,628
3116,2025-04-26,M04,P01,701
3117,2025-05-06,M01,P04,793
3118,2025-02-28,M07,P05,420
3119,2025-04-02,M02,P01,634
3120,2025-05-22,M13,P03,479
3121,2025-04-07,M02,P04,291
3122,2025-04-21,M09,P05,723
3123,2025-02-17,M05,P06,338
3124,2025-06-24,M02,P01,222
3125,2025-05-30,M11,P05,616
3126,2025-06-19,M09,P03,547
3127,2025-04-08,M09,P04,436
3128,2025-01-22,M01,P04,382
3129,2025-06-08,M11,P06,707
3130,2025-03-17,M03,P06,397
3131,2025-03-05,M04,P06,322
3132,2025-01-19,M14,P05,745
3133,2025-01-22,M07,P01,580
3134,2025-03-10,M10,P02,714
3135,2025-02-09,M04,P08,205
3136,2025-04-08,M02,P04,503
3137,2025-06-12,M07,P02,391
3138,2025-02-09,M06,P07,575
3139,2025-04-10,M03,P04,724
3140,2025-03-23,M06,P08,235
3141,2025-04-03,M11,P06,269
3142,2025-01-28,M15,P08,488
3143,2025-01-24,M06,P01,304
3144,2025-01-02,M12,P01,512
3145,2025-03-20,M05,P04,254
3146,2025-04-24,M04,P05,306
3147,2025-04-03,M10,P07,506
3148,2025-03-11,M12,P08,235
3149,2025-01-27,M15,P06,332
3150,2025-02-03,M01,P01,224
3151,2025-01-23,M10,P07,236
3152,2025-02-17,M06,P07,218
3153,2025-04-21,M02,P01,234
3154,2025-04-25,M13,P03,562
3155,2025-05-23,M03,P08,617
3156,2025-05-23,M14,P07,629
3157,2025-05-12,M08,P01,717
3158,2025-04-15,M10,P03,666
3159,2025-01-27,M14,P01,398
3160,2025-01-07,M14,P01,745
3161,2025-01-23,M06,P07,767
3162,2025-04-01,M03,P05,410
3163,2025-05-22,M07,P05,700
3164,2025-01-24,M04,P06,440
3165,2025-06-02,M14,P08,369
3166,2025-06-03,M09,P01,493
3167,2025-03-25,M15,P08,514
3168,2025-04-09,M05,P06,326
3169,2025-01-04,M03,P06,667
3170,2025-03-16,M02,P06,566
3171,2025-04-16,M11,P06,220
3172,2025-04-10,M02,P04,515
3173,2025-01-22,M03,P07,289
3174,2025-05-24,M02,P07,603
3175,2025-03-04,M14,P04,717
3176,2025-05-27,M04,P01,650
3177,2025-05-14,M02,P04,349
3178,2025-02-13,M10,P01,645
3179,2025-06-25,M09,P05,279
3180,2025-04-08,M02,P07,216
3181,2025-02-13,M09,P02,337
3182,2025-02-05,M13,P03,707
3183,2025-03-10,M06,P07,751
3184,2025-03-19,M01,P04,273
3185,2025-03-10,M04,P04,273
3186,2025-05-07,M15,P05,249
3187,2025-02-07,M14,P04,209
3188,2025-01-17,M01,P01,302
3189,2025-02-12,M14,P01,587
3190,2025-04-22,M06,P02,584
3191,2025-03-12,M14,P02,498
3192,2025-04-18,M13,P07,538
3193,2025-03-18,M04,P02,588
3194,2025-05-04,M03,P01,673
3195,2025-01-20,M03,P08,341
3196,2025-04-03,M09,P06,369
3197,2025-03-06,M06,P06,212
3198,2025-03-05,M09,P02,648
3199,2025-06-10,M13,P02,373
3200,2025-05-07,M05,P01,331
3201,2025-06-02,M02,P05,739
3202,2025-06-07,M08,P07,794
3203,2025-02-20,M05,P04,468
3204,2025-04-28,M02,P07,450
3205,2025-01-28,M04,P03,569
3206,2025-02-04,M09,P06,725
3207,2025-03-19,M15,P08,791
3208,2025-01-02,M04,P06,705
3209,2025-04-12,M13,P01,377
3210,2025-03-27,M12,P07,746
3211,2025-06-08,M12,P08,458
3212,2025-04-08,M12,P01,459
3213,2025-03-26,M13,P03,334
3214,2025-04-23,M15,P08,660
3215,2025-03-27,M14,P07,688
3216,2025-04-21,M04,P08,280
3217,2025-06-16,M02,P03,566
3218,2025-06-02,M13,P02,258
3219,2025-02-04,M12,P07,273
3220,2025-03-18,M15,P03,438
3221,2025-03-24,M06,P04,328
3222,2025-06-04,M13,P04,611
3223,2025-06-27,M11,P06,514
3224,2025-02-21,M14,P04,573
3225,2025-05-03,M02,P07,636
3226,2025-03-22,M12,P04,337
3227,2025-02-15,M07,P04,654
3228,2025-04-12,M03,P08,208
3229,2025-03-23,M15,P02,431
3230,2025-03-16,M03,P06,596
3231,2025-06-27,M05,P01,773
3232,2025-06-12,M03,P06,517
3233,2025-05-06,M02,P06,706
3234,2025-05-28,M10,P06,721
3235,2025-03-04,M09,P03,286
3236,2025-03-25,M02,P01,517
3237,2025-04-07,M14,P03,532
3238,2025-03-13,M11,P02,559
3239,2025-04-11,M02,P02,440
3240,2025-04-04,M13,P05,255
3241,2025-01-30,M15,P05,309
3242,2025-05-25,M08,P08,248
3243,2025-02-21,M15,P02,215
3244,2025-06-01,M09,P02,272
3245,2025-05-20,M07,P03,401
3246,2025-02-16,M03,P08,292
3247,2025-06-24,M09,P02,232
3248,2025-05-21,M03,P07,799
3249,2025-01-07,M05,P01,618
3250,2025-04-29,M09,P03,402
3251,2025-02-23,M12,P02,750
3252,2025-04-23,M14,P03,511
3253,2025-03-16,M14,P03,668
3254,2025-06-27,M03,P04,593
3255,2025-01-18,M07,P08,410
3256,2025-04-15,M12,P05,770
3257,2025-06-22,M01,P08,355
3258,2025-05-08,M04,P03,521
3259,2025-02-05,M04,P08,634
3260,2025-06-12,M07,P06,773
3261,2025-03-19,M08,P07,239
3262,2025-03-03,M01,P07,239
3263,2025-03-06,M05,P03,652
3264,2025-06-18,M07,P06,389
3265,2025-02-09,M12,P07,214
3266,2025-04-19,M04,P04,323
3267,2025-04-07,M13,P02,479
3268,2025-01-19,M04,P03,247
3269,2025-04-25,M04,P04,388
3270,2025-06-03,M12,P08,503
3271,2025-05-03,M06,P01,758
3272,2025-05-30,M07,P08,304
3273,2025-04-13,M02,P04,568
3274,2025-05-17,M15,P05,700
3275,2025-05-10,M05,P05,659
3276,2025-06-27,M04,P02,446
3277,2025-04-18,M15,P08,463
3278,2025-05-20,M14,P06,405
3279,2025-01-10,M13,P02,706
3280,2025-04-03,M03,P07,729
3281,2025-06-29,M07,P06,563
3282,2025-05-18,M11,P06,539
3283,2025-06-02,M12,P06,606
3284,2025-06-13,M06,P06,652
3285,2025-01-22,M14,P05,777
3286,2025-01-28,M07,P08,349
3287,2025-03-05,M05,P07,392
3288,2025-06-18,M13,P05,346
3289,2025-06-20,M06,P03,605
3290,2025-04-01,M05,P07,382
3291,2025-02-12,M14,P05,305
3292,2025-06-15,M07,P02,435
3293,2025-06-06,M02,P05,378
3294,2025-01-12,M14,P07,631
3295,2025-05-25,M11,P07,600
3296,2025-06-15,M05,P02,724
3297,2025-06-23,M06,P01,739
3298,2025-06-15,M06,P08,522
3299,2025-04-13,M15,P07,460
3300,2025-03-26,M05,P05,598
3301,2025-04-21,M10,P02,536
3302,2025-01-28,M07,P06,499
3303,2025-01-03,M10,P08,318
3304,2025-01-26,M08,P07,757
3305,2025-03-08,M07,P08,612
3306,2025-02-26,M05,P08,779
3307,2025-05-11,M01,P04,583
3308,2025-05-13,M13,P08,679
3309,2025-05-23,M05,P06,504
